NatEmis,Province,name
600105346,NW,REGOPOLENG PRIMARY SCHOOL
600105391,NW,RENONOFILE PRIMARY
600105385,NW,SAKALENGWE HIGH SCHOOL
600105403,NW,SAMENYANE PRIMARY SCHOOL
600105353,NW,SEFATLHANE PRIMARY
600105356,NW,SESAMOTHO PRIMARY SCHOOL
600105402,NW,STINKHOUTBOOM PRIMARY
600105406,NW,SUPING PRIMARY SCHOOL
600105384,NW,TLHAOLE SECONDARY
600100040,NW,TLHOMESO PRIMARY SCHOOL
600100189,NW,TSHWARAGANO PRIMARY SCHO
600100195,NW,ZAKHELENI PRIMARY SCHOOL (Zeerust)
600100204,NW,ZEERUST PRIMARY SCHOOL
600100282,NW,ZEERUST COMBINED SCHOOL
600100419,NW,BATHO BATHO PRIMARY
600100462,NW,BATSWANA COMMERCIAL SEC
600100494,NW,BOITSEANAPE TECHNICAL AND COM
600102353,NW,BOITUMELO PRIMARY SCHOOL
600100522,NW,BOSANE INTERMEDIATE SCHOOL
600100527,NW,DIKHUKHUNG PRIMARY
600100593,NW,DINGATENG PRIMARY
600100656,NW,DIPHETOGO PRIMARY (MMABATHO)
600100659,NW,GAETSALWE PRIMARY SCHOOL
600100720,NW,GA-ISRAEL PRIMARY SCHOOL
600101505,NW,GOLF-VIEW PARK COMBINED
600102354,NW,GONTSE MONNAPULA
600100837,NW,IPELEGENG BATLHARO PRIMARY
600100848,NW,IPOKENG MIDDLE SCHOOL
600100851,NW,KAGISO BAROLONG SECONDARY
600100860,NW,KEBALEPILE HIGH SCHOOL
600100891,NW,KEOLEBOGILE PRIMARY SCHOOL
600100912,NW,LEKOKO PUBLIC SCHOOL
600101012,NW,LETEANE HIGH SCHOOL
600101044,NW,LOGAGANE PRIMARY SCHOOL
600101073,NW,LOPORUNG COMBINED
600101074,NW,LOTLAMORENG PRIMARY
600101092,NW,LOUISDAL PRIMARY
600101103,NW,MABULE PRIMARY SCHOOL
600103606,NW,MAEYAEYANE PRIMARY SCHOOL
600101130,NW,MAHUBE PRIMARY
600101169,NW,MAKGABANA PRIMARY SCHOOL
600101186,NW,MAKGOBI PRIMARY
600101191,NW,MAKGORI PRIMARY SCHOOL
600101198,NW,MANNO PRIMARY SCHOOL
600101210,NW,MANTSA PRIMARY SCHOOL
600101213,NW,MAREETSANE
600101224,NW,MARUMOLOA INTERMEDIATE
600101230,NW,MASAMANE PRIMARY SCHOOL
600101315,NW,MASELWANYANE HIGH SCHOOL
600101029,NW,MATHATENG PRIMARY
600101322,NW,MATLODING PRIMARY
600101330,NW,MEDUPE PRIMARY SCHOOL
600101358,NW,METHUSELE PRIMARY SCHOOL
600101379,NW,MHELO PRIMARY SCHOOL
600101395,NW,MMOLEDI HIGH SCHOOL
600101401,NW,MOATLHODI PRIMARY SCHOOL
600101439,NW,MODIKO PRIMARY SCHOOL
600101458,NW,MODISA-DINKU PRIMARY
600101475,NW,MOGAKOLODI-MASIBI SCIENCE COM
600101501,NW,MOLOPO MIDDLE SCHOOL
600100843,NW,MOOIFONTEIN PRIMARY SCHOOL
600101528,NW,MOSENOGI PRIMRY SCHOOL
600101533,NW,MOSIKARE SECONDARY SCHOOL
600101542,NW,MOSITA PRIMARY SCHOOL
600101547,NW,MOTEU MAKABANYANE PRIMARY
600101611,NW,MOTHIBINYANE SECONDARY
600101619,NW,MPHOETSILE PRIMARY SCHOOL
600101630,NW,NTSHIDI SECONDARY SCHOOL
600105056,NW,OBAKENG
600101694,NW,PHETOGO
600101699,NW,PUDULOGO PRIMARY SCHOOL
600101728,NW,R A KOBUE HIGH SCHOOL
600101732,NW,RAMOSADI PRIMARY SCHOOL
600101742,NW,RAPULANA PRIMARY
600101766,NW,REAITHUTA
600101782,NW,REGOMODITSWE PRIMARY
600101803,NW,REITSOSITSE PRIMARY SCHOOL
600101830,NW,RENALERONA
600101875,NW,RETLAKGONA PRIMARY SCHOOL
600101877,NW,SEETSELE PRIMARY
600101911,NW,SEKOLOPO MIDDLE SCHOOL
600101973,NW,SELEJE SECONDARY SCHOOL
600102036,NW,SENKGWE PRIMARY SCHOOL
600102040,NW,SENWELO PRIMARY SCHOOL
600102165,NW,STADT PRIMARY
600102178,NW,TAOLELO PRIMARY SCHOOL
600102256,NW,TAU PRIMARY SCHOOL
600102350,NW,THE CONNIE MINCHIN PRIMARY
600102355,NW,THELESO PRIMARY SCHOOL
600105069,NW,THUTO-METSI
600100088,NW,TSELAKGOSI MIDDLE SCHOOL
600100101,NW,TSHEDIMOSO PRIMARY
600100155,NW,TSHIDILAMOLOMO PRIMARY
600100164,NW,TSHIPITOTA PRIMARY
600100198,NW,TSOSELETSO INTERMEDIATE
600100283,NW,TSWELOPELE INDEPENDENT PRIMARY SCHOOL
600100293,NW,VICTORY
600100300,NW,Z.M. SEATLHOLO SECONDARY
600100392,NW,ABANA PRIMARY
600100382,NW,AGONKITSE
600105068,NW,ASSEMBLY OF GOD CHRISTIAN
600100457,NW,B.F.MORAKE
600100550,NW,BAFOKENG
600100552,NW,BAKUBUNG INTERMEDIATE
600100612,NW,BANA_PELE PRIMARY
600100642,NW,BARELWANEDI
600100661,NW,BERGSIG AKADEMIE
600100850,NW,BOBUANTSWA
600100882,NW,BOITEKONG
600100916,NW,BONWAKGOGO
600100924,NW,BOONS
600100933,NW,BOSABOSELE PRIMARY
600100934,NW,BOSHOEK
600100963,NW,BOTHIBELLO
600101175,NW,CHANENG
600104010,NW,CHARORA
600104107,NW,DE HY
600101027,NW,DEO GLORIA (RUSTENBURG)
600101033,NW,DEUTCHE SCHULE
600101072,NW,DIMAPO
600101076,NW,FAPHA
600101100,NW,FIELDS
600101122,NW,FREEDOM PARK SECONDARY
600101124,NW,GEELHOUTPARK
600104037,NW,GRENSWAG
600105059,NW,GRENVILLE
600101158,NW,H.F.TLOU
600101179,NW,HARMONY CHRISTIAN
600101194,NW,HOER TEGNIESE
600101199,NW,IKETLETSO
600101240,NW,J.D. MOSIAH PRIMARY
600101247,NW,KANA
600101255,NW,KARLIEN PARK PRIMARY
600103258,NW,KELE
600101283,NW,KELEDI
600101348,NW,KGALE
600101368,NW,KGATSHENG
600101396,NW,KHAYALETHU (RUSTENBURG)
600101406,NW,KHIBITSWANE
600101408,NW,KLOOF VIEW
600101418,NW,KLOOFWATERS INTERMEDIATE
600101420,NW,KROONDAL
600101472,NW,L.D. MATSHEGO
600101539,NW,LS RUSTENBURG
600101551,NW,LS. RUSTENBURG NOORD
600101637,NW,PRIMARY SCHOOL DAVID BRINK
600101686,NW,PRIMARY SCHOOL PROTEAPARK
600101695,NW,LEFARAGATLHE
600101739,NW,LEKWAKWA PRIMARY
600101757,NW,LERUTLHWARE
600101777,NW,LESELE
600101802,NW,LETSIBOGO PRIMARY
600101816,NW,LUKA
600101828,NW,MABITSE
600101843,NW,MADUTLE
600101907,NW,MAFENYA (CHANENG VILLAGE)
600101941,NW,MATALE
600101948,NW,MATETENENE
600101957,NW,MATHOPESTAT
600101962,NW,MATLHARE MOKAUTU
600102029,NW,MATLHWARE
600102055,NW,MATSUKUBYANE
600102059,NW,MERITI SECONDARY
600100250,NW,MFIDIKWE
600102094,NW,MICHA-KGASI
600104045,NW,MMANAPE
600102208,NW,MOGONO
600102218,NW,MOLOTLEGI
600102233,NW,MONAKATO
600102237,NW,MONATO
600102267,NW,MOREMOGOLO
600105365,NW,MOROGONG
600105125,NW,MOTLADI KGOADIGOADI PRIMARY
600102360,NW,MOTSITLE
600104024,NW,MOUNT SERA COLLEGE
600100015,NW,NAAUWPOORT
600105256,NW,NEW CONVENANT
600100110,NW,NEW COVENANT ACADEMY
600100048,NW,NKUKISE
600100064,NW,NOBLE PALMS
600104103,NW,NOKA YA LERATO
600100082,NW,NUR UL IMAN MUSLIM
600100504,NW,PAARDEKRAAL
600100122,NW,PHOTSANENG
600100137,NW,PLATINUM
600105074,NW,PRES. MANGOPE
600105062,NW,RAMOTSE
600100182,NW,RAMPA PRMARY
600100184,NW,RANKELENYANE
600100197,NW,RASIMONE
600100800,NW,RAUWANE SEPENG
600100209,NW,RETHUSEGILE
600100234,NW,RETIEF
600100236,NW,RETLAKGONA PRIMARY
600100260,NW,REUBEN MONARENG
600104112,NW,RUSKRAAL
600100266,NW,RUST. GEREF. AKADEMIE
600100288,NW,RUSTENBURG
600100365,NW,RUSTENBURG EDUCATIONAL
600100370,NW,RUTANANG
600105075,NW,SARON
600105061,NW,SEKETE IV HIGH
600100506,NW,SELLY PARK
600100472,NW,SELLY PARK CONVENT
600100497,NW,ST. AUGUSTINE
600105159,NW,ST. MICHAELS
600100501,NW,SUNRISE VIEW (Rustenbug)
600100534,NW,SUNRISE VIEW (Rustenburg)
600100588,NW,SYFERBULT
600100625,NW,TANTANA
600100630,NW,THETHE
600100653,NW,TIRELONG
600100655,NW,TLAPA
600100672,NW,TLASENG
600100677,NW,TLHABANE TECH
600100706,NW,TLHABANE WEST PRIMARY
600100709,NW,TLHAGE
600105076,NW,Tlhotlheletsang Primary School
600100743,NW,TSHIROLOGANG
600100771,NW,TSHUKUDU (BLESKOP)
600100818,NW,TSITSING
600101865,NW,TSUNYANE
600100798,NW,TUMAGOLE
600100257,NW,VIVA
600100807,NW,VUKA PRIMARY
600100835,NW,VUKUNZENZELA PRIMARY
600100852,NW,ZINNIAVILLE SECONDARY
600102203,NW,AMALIA PRIMARY SCHOOL
600100877,NW,AVONDSTER PRIMARY SCHOOL
600100880,NW,BOPAGANANG SECONDARY  SCHOOL
600100949,NW,BOTSHELO PRIMARY (PUDUMONG)
600100959,NW,BROEDERSPUT PRIMARY
600100981,NW,CHARON PRIMARY
600100986,NW,CHOSENG MIDDLE
600101110,NW,COLINDA PRIMARY SCHOOL
600101111,NW,COLINDA SECONDARY SCHOOL
600101137,NW,DEVONDALE INTERMEDIATE
600101140,NW,DOORNPLAAT INTERMEDIATE SCHOOL
600101142,NW,DRYHARTS PRIMARY
600101155,NW,EBETSAMANG PRIMARY
600101157,NW,FLORADENE PRIMARY
600101167,NW,GASEONANE PRIMARY
600105188,NW,HOERSKOOL SCHWEIZER - RENEKE
600101197,NW,IKGOMOTSENG PUBLIC PRIMARY SCHOOL
600101200,NW,IPELEGENG HIGH SCHOOL
600101226,NW,ITLAMENG PRIMARY
600101296,NW,ITSHUPENG SECONDARY SCHOOL
600101350,NW,JERRY MAHURA SECONDARY
600101309,NW,JOHN FRYLINCK MIDDLE
600101355,NW,KAMEEL PRIMARY
600101378,NW,KAMEEL PRIMARY SCHOOL 
600101383,NW,KAMOGELO
600101426,NW,KEIKANAMANG PRIMARY SCHOOL
600101454,NW,KGATONTLE PRIMARY SCHOOL
600105073,NW,KGOTLELELA PRIMARY
600101482,NW,KISMET COMBINED SCHOOL
600105255,NW,KOLONG PUBLIC PRIMARY SCHOOL
600105347,NW,PRIMARY SCHOOL  SCHWEIZER - RENEKE
600101514,NW,PRIMARY SCHOOL WILDEHONDEPAN
600105299,NW,LEKANG PRIMARY
600101517,NW,LELIESPRUIT PRIMARY
600101544,NW,LESHOBO MIDDLE
600101592,NW,LOSELONG PRIMARY
600101647,NW,LYKSO INTERMEDIATE SCHOOL
600101659,NW,MAATLA SECONDARY
600101681,NW,MAKAME PRIMARY
600101741,NW,MALEBOGO PRIMARY
600101744,NW,MAMPHO
600101747,NW,MAMUSA PRIMARY SCHOOL
600101759,NW,MARUBISING SECONDARY
600101769,NW,MODISAKOMA INTERMEDIATE
600101839,NW,MOETI PRIMARY
600101841,NW,MOGOPELA PRIMARY
600101842,NW,MOITSEMANG PRIMARY
600101847,NW,MOKGARENG SECONDARY SCHOOL
600101863,NW,MOKGOSI PRIMARY SCHOOL
600104040,NW,MOLALE PRIMARY
600100509,NW,MOLEMOENG PRIMARY
600101866,NW,MONCHO PRIMARY
600101868,NW,MORWALELA PRIMARY
600101886,NW,MOTLHAMARE PRIMARY
600101933,NW,MOTSEMME MIDDLE SCHOOL
600104090,NW,MYRA PRIMARY
600101952,NW,NKHABANG PRIMARY
600101096,NW,NTIKANG PRIMARY
600102023,NW,NTOKWE PRIMARY
600105311,NW,OBANG HIGH SCHOOL
600105313,NW,PUDUMONG SECONDARY
600102046,NW,PULE LEEUW COMPREHENSIVE
600102054,NW,RADITSHIDI PRIMARY
600102096,NW,REABETSWE SECONDARY SCHOOL
600102142,NW,REKGARATLHELE HIGH SCHOOL
600102147,NW,RETLAADIRA PRIMRY SCHOOL
600102150,NW,ROSHUNVILLE PRIMARY
600102153,NW,SAKU PRIMARY
600105257,NW,SEBEGILWE SECONDARY
600102157,NW,SETSHWARAPELO PRIMARY
600102180,NW,SETUMO INTERMEDIATE
600102240,NW,STELLA  COMBINED SCHOOL
600102250,NW,STELLALAND INTERMEDIATE
600102262,NW,THAGAMOSO PRIMARY
600102268,NW,THAKUNG PRIMARY
600102275,NW,THAPAMA SECONDARY
600102313,NW,THUSO PRIMARY SCHOOL
600102323,NW,THUTO-LESEDI PRIMARY
600104253,NW,TIGER KLOOF SECONDARY
600102359,NW,TLHARESENG PRIMARY
600100023,NW,TSHWARAGANELO PRIMARY
600100036,NW,TSHWARANANG PRIMARY
600100185,NW,UITSPAN INTERMEDIATE SCHOOL
600100216,NW,VOORBEREIDINGSKOOL VRYBURG PRIMARY
600100221,NW,VRYBURG HIGH
600101888,NW,BA SEOBI
600100237,NW,BAILLIE PARK PRIMARY SCHOOL 
600100244,NW,BERTS BRICKS PRIMARY
600100245,NW,BOITIRELO PRIMARY
600100267,NW,BOITSHOKO HIGH SCHOOL
600100324,NW,BOKAMOSO INTERMEDIATE
600100330,NW,BOLOPAPELO INTERMEDIATE SCHOOL
600100343,NW,BOTOKA SECONDARY
600100372,NW,BOYS HIGH POTCHEFSTROOM
600100424,NW,BUFFELSVLEI COMBINED SCHOOL
600100503,NW,CVO SKOOL VENTERSDORP
600100536,NW,DAN TLOOME PRIMARY
600100549,NW,DE BEERSKRAAL PRIMARY
600100570,NW,DITAELONG PRIMARY
600100578,NW,DUDUETSANG PRIMARY
600100596,NW,FERDINAND POSTMA HIGH SCHOOL
600100601,NW,FIKADIBENG PRIMARY
600100618,NW,GIMNASIUM POTCHEFSTROOM
600100619,NW,HOER TEGNIESE SKOOL POTCHEFSTROOM
600100623,NW,HOER VOLKSKOOL POTCHEFSTROOM
600100647,NW,IKHUTSENG INTERMEDIATE
600104263,NW,JANE LETSAPA INTERMEDIATE
600100700,NW,KEAGILE INTERMEDIATE
600100725,NW,KEOTSHEPILE PRIMARY
600100751,NW,Kgololosego Intermediate
600100799,NW,PRIMARY SCHOOL SCHOONSPRUIT
600100950,NW,LESEGO PRIMARY
600100844,NW,LETSHELEMANE PRIMARY
600100855,NW,LIGSTRAAL PRIMARY
600100879,NW,LOULA FOURIE PRIMARY
600100929,NW,M L FICK PRIMARY SCHOOL 
600100951,NW,MADIBENG PRIMARY
600100955,NW,MMABATHO PRIMARY
600101018,NW,MOGODIRI INTERMEDIATE
600101045,NW,MOOIRIVIER PRIMARY SCHOOL 
600104004,NW,MOTAUNG PRIMARY SCHOOL
600101064,NW,MPONENG PRIMARY
600101119,NW,NANOGANG PRIMARY
600104006,NW,NTHEBE PRIMARY
600101278,NW,OPANG DIATLA INTERMEDIATE
600101297,NW,OURIEF PRIMARY
600101306,NW,PADI INTERMEDIATE
600101319,NW,PHALADI PRIMARY
600101323,NW,Phiri Secondary
600101331,NW,POELANO HIGH SCHOOL
600101344,NW,POTCHEFSTROOM PRIMARY
600101356,NW,POTCHEFSTROOM SECONDARY
600101392,NW,PRESIDENT PRETORIUS PRIMARY SCHOOL 
600101432,NW,PROMOSA PRIMARY
600101442,NW,PROMOSA SECONDARY
600101480,NW,PUDULOGO PRIMARY
600101509,NW,RABANA PRIMARY
600104007,NW,REAGILE PRIMARY
600101535,NW,REGOROGILE COMBINED
600101552,NW,RESOLOFETSE HIGH
600101687,NW,SAINTS CHRISTIAN SCHOOL
600101690,NW,SEIPHEMELO SECONDARY
600101704,NW,SYFERFONTEIN PRIMARY
600104268,NW,THEMBALIDANISI INTERMEDIATE
600105310,NW,THUKA INTERMEDIATE SCHOOL
600101764,NW,THUTO-BOSWA
600101889,NW,TLHABOLOGO PRIMARY
600101876,NW,TLOKWE SECONDARY
600101894,NW,TOEVLUG PRIMARY
600101979,NW,TOTIUS AKADEMIE
600101981,NW,TSHEPO PRIMARY
600102031,NW,TSHING PRIMARY
600102032,NW,Tshirologo Primary
600102080,NW,TSHUPANE PRIMARY
600102084,NW,TSWANA TSATSI PRIMARY
600102086,NW,VYFHOEK PRIMARY SCHOOL
600102118,NW,WELGEVONDEN
600102128,NW,WITPOORT PRIMARY
600102137,NW,A.F. KRIEL VGK PRIMARY SCHOOL
600102167,NW,A.F. LOUW PRIMARY SCHOOL 
600102255,NW,AAN DE DOORNS NGK PRIMARY SCHOOL
600102258,NW,ACHTERTUIN AME PRIMARY SCHOOL
600102286,NW,AGTERWITZENBERG VGK PRIMARY SCHOOL
600102322,NW,AL-AZHAR INSTITUTE OF PAARL
600102321,NW,ALFONS PRIMARY SCHOOL
600105122,NW,ALFRED STAMPER PUBLIC PRIMARY SCHOOL
600100938,NW,AMSTELHOF PRIMARY SCHOOL
600100107,NW,ASHBURY PRIMARY SCHOOL
600100154,NW,ASHTON PRIMARY SCHOOL 
600100160,NW,ASHTON PUBLIC COMBINED SCHOOL
600100167,NW,ASHTON SEKONDERE SKOOL
600100174,NW,AVIAN PARK PRIMARY SCHOOL
600100213,NW,BADEN NGK PRIMARY SCHOOL
600101672,NW,BAKERVILLE PRIMARY SCHOOL
600100224,NW,BELLA VISTA HIGH SCHOOL
600104141,NW,BELLA VISTA PRIMARY SCHOOL
600104267,NW,BERGENDAL SSKV PRIMARY SCHOOL
600100259,NW,BERGRIVIER NGK PRIMARY SCHOOL
600100310,NW,BERGRIVIER SEKONDER
600100332,NW,BET-EL PRIMARY SCHOOL
600100517,NW,BLOEMHOF HIGH SCHOOL
600100371,NW,BLOUVLEI AKADEMIE VIR CHRISTELIKE ONDER
600101674,NW,BO-DOORNRIVIER PRIMARY SCHOOL
600100500,NW,BOESMANSRIVIER NGK PRIMARY SCHOOL
600100502,NW,BOLAND LANDBOUSKOOL
600100538,NW,BONNE ESPERANCE PRIMARY SCHOOL
600103609,NW,BONNIEVALE HIGH SCHOOL
600100638,NW,BONNIEVALE PRIMARY SCHOOL
600104139,NW,BOPLAAS NGK PRIMARY SCHOOL (OUTSIDE A TOWN)
600100685,NW,BOTHA’S HALTE NGK PRIMARY SCHOOL
600100810,NW,BOY MULLER PRIMARY SCHOOL
600100875,NW,BRANDVLEI YOUTH CENTRE
600100899,NW,BRANDWACHT NGK PRIMARY SCHOOL
600100907,NW,BREEIVIER HIGH SCHOOL
600100935,NW,BREERIVIER PRIMARY SCHOOL 
600100941,NW,BRIDGE HOUSE SCHOOL
600100970,NW,BRITSUM NGK PRIMARY SCHOOL
600101206,NW,BRUCKNER DE VILLIERS PRIMARY SCHOOL
600101289,NW,BRUINTJIESRIVIER EK PRIMARY SCHOOL
600100943,NW,BUFFELSKLOOF SSKV PRIMARY SCHOOL
600101416,NW,CALLING ACADEMY
600101476,NW,CARNEGIE HOUSE PREPARATORY (PAARL)
600101488,NW,CERES PRIMARY SCHOOL
600101530,NW,CERES SEKONDER
600101575,NW,CHARLESTON HILL PRIMARY SCHOOL
600101588,NW,CHARLESTON HILL SEKONDER
600101597,NW,CHARLIE HOFMEYR HIGH SCHOOL
600101622,NW,CLOETESVILLE HIGH SCHOOL
600101639,NW,CLOETESVILLE PRIMARY SCHOOL
600101661,NW,CONCORDIA NGK PRIMARY SCHOOL
600103621,NW,COURTRAI PRIMARY SCHOOL
600101676,NW,DAGBREEK PRIMARY SCHOOL 
600100946,NW,DAL JOSAPHAT PRIMARY SCHOOL
600101682,NW,DALUBUHLE PRIMARY SCHOOL
600101683,NW,DALWEIDE PRIMARY SCHOOL
600101685,NW,DE KRUINE SEKONDER
600101696,NW,DE MEUL NGK PRIMARY SCHOOL
600101773,NW,DE TUINEN PRIMARY SCHOOL
600101804,NW,DE VILLIERS PRIMARY SCHOOL 
600101835,NW,DESMOND MPILO TUTU SECONDARY SCHOOL
600104111,NW,DEVONVALLEI PRIMARY SCHOOL
600101928,NW,DIE EIKE VGK PRIMARY SCHOOL
600102047,NW,DRAKENSTEIN PRIMARY SCHOOL
600102095,NW,DRIEFONTEIN NGK PRIMARY SCHOOL
600102107,NW,DROSTDY HTS.
600102122,NW,DROSTDY SSKV PRIMARY SCHOOL
600102156,NW,EBENEZER PRIMARY SCHOOL
600102181,NW,EIKESTAD PRIMARY SCHOOL 
600102189,NW,EILANDIA NGK PRIMARY SCHOOL
600104244,NW,ERRIE MOLLER NGK PRIMARY SCHOOL
600102229,NW,ESSELENPARK PRIMARY SCHOOL
600102236,NW,ESSELENPARK SEKONDER
600102239,NW,EZELFONTEIN NGK PRIMARY SCHOOL
600102251,NW,F.D. CONRADIE PRIMARY SCHOOL 
600104008,NW,F.J. CONRADIE PRIMARY SCHOOL
600102325,NW,FAIRFIELD NGK PRIMARY SCHOOL
600105123,NW,FRANSCHHOEK HIGH SCHOOL
600102341,NW,FRANSIE DU TOIT NGK PRIMARY SCHOOL
127337447,WC,G.B. BATT NGK PRIMARY SCHOOL
109309200,WC,GELUKSHOOP NGK PRIMARY SCHOOL
130338087,WC,GERICKE PRIMARY SCHOOL 
126337994,WC,GIMNASIUM PRIMARY SCHOOL
126336831,WC,GLEN HEATLIE AME PRIMARY SCHOOL
108007173,WC,GOUDINI BAD NGK PRIMARY SCHOOL
108470023,WC,GOUDINI HIGH SCHOOL
130041109,WC,GROENBERG NGK PRIMARY SCHOOL
108470031,WC,GROENDAL PRIMARY SCHOOL
127330795,WC,GROENDAL SEKONDER
127309203,WC,GROENHEUWEL PRIMARY SCHOOL
127041104,WC,H. VENTER PRIMARY SCHOOL
127333522,WC,H.M. BEETS PRIMARY SCHOOL
130007986,WC,HERITAGE HOUSE INDEPENDENT SCHOOL
127337404,WC,HEXPARK PRIMARY SCHOOL
129330523,WC,HEXRIVIER OPVOEDKUNDIGE SENTRUM
126333581,WC,HEXVALLEI HIGH SCHOOL
126330841,WC,HEXVALLEI SEKONDER
108476730,WC,HILLCREST PRIMARY SCHOOL (WELLINGTON)
112476072,WC,HOER JONGENSKOOL PAARL
112473340,WC,HIGH SCHOOL GIMNASIUM PAARL
130330426,WC,HUGENOTE HIGH SCHOOL (WELLINGTON)
109310202,WC,HUGENOTE PRIMARY SCHOOL
100000472,WC,HUGO RUST PRIMARY SCHOOL 
130338133,WC,HUGUENOOT VGK PRIMARY SCHOOL
117338273,WC,IDASVALLEI PRIMARY SCHOOL
108306202,WC,IHLUMELO JUNOR SECONDARY SCHOOL
130330825,WC,IINGCINGA ZETHU SECONDARY SCHOOL
117312202,WC,IKAYA PRIMARY SCHOOL
117330450,WC,IMBONISELO PRIMARY SCHOOL
126336963,WC,IRIS QWELA PRIMARY SCHOOL
130338214,WC,J.J. RHODE PRIMARY SCHOOL
126330949,WC,JAKES GERWEL ENTREPRENEURIAL SCHOOL
100000265,WC,JOOSTENBERG SSKV PRIMARY SCHOOL
130338427,WC,KAYAMANDI PRIMARY SCHOOL
130333352,WC,KAYAMANDI SECONDARY SCHOOL
130309218,WC,KEEROM SSKV PRIMARY SCHOOL
108006016,WC,KEISIE VGK PRIMARY SCHOOL
126338842,WC,KERSBOSLAAGTE SSKV PRIMARY SCHOOL
109320609,WC,KLAASVOOGDS PRIMARY SCHOOL
117337811,WC,KLAPMUTS PRIMARY SCHOOL
128338532,WC,KLEIN NEDERBURG SEKONDER
100000617,WC,KOELFONTEIN NGK PRIMARY SCHOOL
100000307,WC,KOO PRIMARY SCHOOL 
126330094,WC,KOUE BOKKEVELD PRIMARY SCHOOL 
126333034,WC,KROMLIN PRIMARY SCHOOL
108470716,WC,KYLEMORE SEKONDER
108473480,WC,L.K. ZEEMAN PRIMARY SCHOOL
126310214,WC,LA PLAISANTE NGK PRIMARY SCHOOL
109323535,WC,LA ROCHELLE GIRLS PRIMARY SCHOOL
109320684,WC,LA ROCHELLE MEISIES HIGH SCHOOL
127337528,WC,LAASTEDRIF NGK PRIMARY SCHOOL
108309224,WC,LABORI HIGH SCHOOL
128330086,WC,LANGABUYA PRIMARY SCHOOL
108476218,WC,LANGEBERG SEKONDER
108042115,WC,LANNER HOUSE
108470791,WC,LE CHASSEUR VGK PRIMARY SCHOOL
130333409,WC,LEIPZIG SSKV PRIMARY SCHOOL
126336998,WC,LEMOENPOORT PRIMARY SCHOOL
130330701,WC,LIFESTYLE CHRISTIAN ACADEMY
128330183,WC,LINGOMSO PRIMARY SCHOOL
130042202,WC,LORRAINE NGK PRIMARY SCHOOL
109321036,WC,LUCKHOFF SEKONDER
126336769,WC,MAGNOLIA PRIMARY SCHOOL
108309236,WC,MAKUPULA SECONDARY SCHOOL
126337099,WC,MARAISDAL NGK PRIMARY SCHOOL
130303201,WC,MARY HELP OF CHRISTIANS PRIMARY SCHOOL (PAARL)
129338818,WC,MASAKHEKE COMBINED
108470104,WC,MATJIESRIVIER NGK PRIMARY SCHOOL
109309240,WC,MBEKWENI PRIMARY SCHOOL
128337641,WC,MCGREGOR PRIMARY SCHOOL
129338745,WC,MCGREGOR WALDORF SCHOOL
130330043,WC,MIDDELRIVIER PRIMARY SCHOOL
130333344,WC,MONTAGU HIGH SCHOOL
126336858,WC,MONTAGU PRIMARY SCHOOL 
126309244,WC,MONTANA HIGH SCHOOL (WORCESTER)
130330361,WC,MONTROUGE VGK PRIMARY SCHOOL
126336823,WC,MOOI-UITSIG PRIMARY SCHOOL
108312212,WC,MORRISDALE PRIMARY SCHOOL
127337412,WC,MOUNT VIEW EDUCATION CENTRE
127337544,WC,NDULI PRIMARY SCHOOL
117338435,WC,NEDERBURG PRIMARY SCHOOL
126309251,WC,NEW ORLEANS PRIMARY SCHOOL
108309252,WC,NEW ORLEANS SEKONDER
130337978,WC,NEWTON PRIMARY SCHOOL (WELLINGTON)
130337943,WC,NIEUWE DRIFT PRIMARY SCHOOL
130312220,WC,NIEUWE MORGEN PRIMARY SCHOOL
112476439,WC,NKQUBELA PRIMARY SCHOOL (ROBERTSON)
108470120,WC,NONDZAME PRIMARY SCHOOL (S.A.)
108473502,WC,NOORD-EIND PRIMARY SCHOOL
108008007,WC,NOORDER-PAARL SEKONDER
127330167,WC,NORTHRIDGE NGK PRIMARY SCHOOL
130330515,WC,NOUVEAU - PAARL
100000546,WC,NUYSTASIE NGK PRIMARY SCHOOL
130330965,WC,ORCHARD PRIMARY SCHOOL
100000471,WC,ORLEANSVALE PRIMARY SCHOOL
130312225,WC,OVERHEX NGK PRIMARY SCHOOL
130333557,WC,P.C. PETERSEN PRIMARY SCHOOL
112470678,WC,P.J.B. CONA PRIMARY SCHOOL
108310249,WC,PAARDEKLOOF NGK PRIMARY SCHOOL
108310233,WC,PAARL BOYS’ PRIMARY SCHOOL
112310243,WC,PAARL GIRLS HIGH SCHOOL
112309264,WC,PAARLZICHT PRIMARY SCHOOL
112309265,WC,PAUL ROOS GIMNASIUM
128337617,WC,PAULUS JOUBERT PRIMARY SCHOOL
109320293,WC,PAULUS JOUBERT SEKONDER
130007282,WC,PAUW GEDENK PRIMARY SCHOOL
126041327,WC,PETRA GEDENK PRIMARY SCHOOL
109322342,WC,PETRA HIGH SCHOOL
108041324,WC,PIET HUGO GEDENK NGK PRIMARY SCHOOL
130041116,WC,PIETER LANGEVELDT PRIMARY SCHOOL
109327336,WC,PIETERSFONTEIN NGK PRIMARY SCHOOL
100000577,WC,PNIEL PRIMARY SCHOOL
108476501,WC,PROSPECT NGK PRIMARY SCHOOL
109325694,WC,RABIE PRIMARY SCHOOL
109042106,WC,RAITHBY PRIMARY SCHOOL
